sample_id,split,oracle_scenario_type,diagnostic_residual_type,turn,message,message_history,previous_other_questions,retrieval_category,active_evidence,disclosed_evidence,superseded_evidence,override_applied,fallback_activated,fallback_reasons,exact_all_phrases_candidate_count,exact_highest_match_count,exact_highest_tier_candidate_count,exact_top_10_candidates,oracle_target_asin,diagnostic_exact_target_rank,exact_stateful_bm25_rrf_top_10_candidates,diagnostic_exact_stateful_bm25_rrf_target_rank,exact_field_aware_bm25_rrf_top_10_candidates,diagnostic_exact_field_aware_bm25_rrf_target_rank,exact_dense_rrf_top_10_candidates,diagnostic_exact_dense_rrf_target_rank,exact_generic_field_dense_rrf_top_10_candidates,diagnostic_exact_generic_field_dense_rrf_target_rank
public_0112,evaluation,boundary,weak_success,5,I don't have an additional preference for other.,"[""I'm looking for Athletic Walking, but I'm still exploring."", ""I don't have a preference for other; please use your judgment."", ""For that, what matters is: leather; Leather sole."", ""For that, what matters is: A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing; Slip-on For Easy On And Off."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}]",Athletic Walking,"[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]","[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]",[],True,False,[],1,5,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",B086ZNJY8K,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1
public_0112,evaluation,boundary,weak_success,6,I don't have an additional preference for other.,"[""I'm looking for Athletic Walking, but I'm still exploring."", ""I don't have a preference for other; please use your judgment."", ""For that, what matters is: leather; Leather sole."", ""For that, what matters is: A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing; Slip-on For Easy On And Off."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}]",Athletic Walking,"[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]","[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]",[],True,False,[],1,5,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",B086ZNJY8K,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1
public_0112,evaluation,boundary,weak_success,7,I don't have an additional preference for other.,"[""I'm looking for Athletic Walking, but I'm still exploring."", ""I don't have a preference for other; please use your judgment."", ""For that, what matters is: leather; Leather sole."", ""For that, what matters is: A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing; Slip-on For Easy On And Off."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}, {""after_turn"": 6, ""ask_attribute"": ""other""}]",Athletic Walking,"[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]","[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]",[],True,False,[],1,5,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",B086ZNJY8K,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1
public_0112,evaluation,boundary,weak_success,8,I don't have an additional preference for other.,"[""I'm looking for Athletic Walking, but I'm still exploring."", ""I don't have a preference for other; please use your judgment."", ""For that, what matters is: leather; Leather sole."", ""For that, what matters is: A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing; Slip-on For Easy On And Off."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}, {""after_turn"": 6, ""ask_attribute"": ""other""}, {""after_turn"": 7, ""ask_attribute"": ""other""}]",Athletic Walking,"[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]","[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]",[],True,False,[],1,5,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",B086ZNJY8K,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1
public_0112,evaluation,boundary,weak_success,9,I don't have an additional preference for other.,"[""I'm looking for Athletic Walking, but I'm still exploring."", ""I don't have a preference for other; please use your judgment."", ""For that, what matters is: leather; Leather sole."", ""For that, what matters is: A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing; Slip-on For Easy On And Off."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}, {""after_turn"": 6, ""ask_attribute"": ""other""}, {""after_turn"": 7, ""ask_attribute"": ""other""}, {""after_turn"": 8, ""ask_attribute"": ""other""}]",Athletic Walking,"[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]","[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]",[],True,False,[],1,5,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",B086ZNJY8K,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1
public_0112,evaluation,boundary,weak_success,10,I don't have an additional preference for other.,"[""I'm looking for Athletic Walking, but I'm still exploring."", ""I don't have a preference for other; please use your judgment."", ""For that, what matters is: leather; Leather sole."", ""For that, what matters is: A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing; Slip-on For Easy On And Off."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}, {""after_turn"": 6, ""ask_attribute"": ""other""}, {""after_turn"": 7, ""ask_attribute"": ""other""}, {""after_turn"": 8, ""ask_attribute"": ""other""}, {""after_turn"": 9, ""ask_attribute"": ""other""}]",Athletic Walking,"[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]","[""leather"", ""Leather sole"", ""A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing"", ""Slip-on For Easy On And Off""]",[],True,False,[],1,5,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",B086ZNJY8K,1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1,"[""B086ZNJY8K"", ""B0995RLZX1"", ""B00IOT39RA"", ""B07C91Z2LP"", ""B06WWKK9G8"", ""B0748247F8"", ""B08WC1XBS1"", ""B0869GF5L9"", ""B01FHOZJ72"", ""B09HXZ22LF""]",1
public_0115,calibration,browsing,weak_success,1,"I'm looking for Sleep & Lounge Nightgowns & Sleepshirts, but I'm still exploring.","[""I'm looking for Sleep & Lounge Nightgowns & Sleepshirts, but I'm still exploring.""]",[],Sleep & Lounge Nightgowns & Sleepshirts,[],[],[],True,True,"[""no_active_constraint"", ""highest_exact_match_tier_exceeds_top_10""]",178,1,178,"[""B09X2JC8VQ"", ""B07WZRWQBF"", ""B093SQWKKH"", ""B01LWLUTMP"", ""B01NA9MJWI"", ""B07RWB95CX"", ""B082TXYP5R"", ""B0834HZQZF"", ""B08M43YMR9"", ""B09BG35KT2""]",B08VWZBYPY,,"[""B0772RC146"", ""B08FR11WBL"", ""B08CVM46SH"", ""B07N39GNNY"", ""B08FDPMWHN"", ""B093SQWKKH"", ""B07WZRWQBF"", ""B07RWB95CX"", ""B08786GMGG"", ""B0834HZQZF""]",,"[""B09X2JC8VQ"", ""B07WZRWQBF"", ""B09J2MZD4N"", ""B093SQWKKH"", ""B07QF6BVNQ"", ""B08M43YMR9"", ""B0963V1PYN"", ""B0BZZ435PM"", ""B082TXYP5R"", ""B09H6WGYLN""]",,"[""B07WZRWQBF"", ""B082TXYP5R"", ""B0897NQF8M"", ""B08M43YMR9"", ""B09BG35KT2"", ""B09X2JC8VQ"", ""B08R3B84YG"", ""B0963V1PYN"", ""B07X3922XV"", ""B01LWLUTMP""]",,"[""B07WZRWQBF"", ""B08FR11WBL"", ""B0963V1PYN"", ""B0734SHQH9"", ""B082TXYP5R"", ""B09X2JC8VQ"", ""B08M43YMR9"", ""B07KLQFHBP"", ""B08CVM46SH"", ""B09BG35KT2""]",
public_0115,calibration,browsing,weak_success,2,"For that, what matters is: rayon; 95% Rayon, 5% Spandex.","[""I'm looking for Sleep & Lounge Nightgowns & Sleepshirts, but I'm still exploring."", ""For that, what matters is: rayon; 95% Rayon, 5% Spandex.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}]",Sleep & Lounge Nightgowns & Sleepshirts,"[""rayon"", ""95% Rayon, 5% Spandex""]","[""rayon"", ""95% Rayon, 5% Spandex""]",[],True,True,"[""highest_exact_match_tier_exceeds_top_10""]",17,3,17,"[""B093SQWKKH"", ""B08M43YMR9"", ""B07X7ND7T7"", ""B08NXKWF2R"", ""B07KLQFHBP"", ""B08VWZBYPY"", ""B07RWB95CX"", ""B087RK8QF2"", ""B08786GMGG"", ""B09H6WGYLN""]",B08VWZBYPY,6,"[""B07KLQFHBP"", ""B07X7ND7T7"", ""B01N2OTLIC"", ""B093SQWKKH"", ""B098NRCQ54"", ""B00HJQH5GA"", ""B01MRKYVL8"", ""B08786GMGG"", ""B07N39GNNY"", ""B07RWB95CX""]",,"[""B07KLQFHBP"", ""B093SQWKKH"", ""B08M43YMR9"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B09H6WGYLN"", ""B07N39GNNY"", ""B07RWB95CX"", ""B08MF6XVNL"", ""B07KR1YDV4""]",,"[""B08M43YMR9"", ""B07KLQFHBP"", ""B093SQWKKH"", ""B07X7ND7T7"", ""B08VWZBYPY"", ""B07RWB95CX"", ""B08CK5B4SH"", ""B08NXKWF2R"", ""B08F7VYZHV"", ""B087RK8QF2""]",5,"[""B07KLQFHBP"", ""B093SQWKKH"", ""B07X7ND7T7"", ""B08M43YMR9"", ""B07N39GNNY"", ""B07RWB95CX"", ""B01N2OTLIC"", ""B07G9WTD32"", ""B08FDPMWHN"", ""B08MF6XVNL""]",
public_0115,calibration,browsing,weak_success,3,"For that, what matters is: Imported; Machine Wash.","[""I'm looking for Sleep & Lounge Nightgowns & Sleepshirts, but I'm still exploring."", ""For that, what matters is: rayon; 95% Rayon, 5% Spandex."", ""For that, what matters is: Imported; Machine Wash.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}]",Sleep & Lounge Nightgowns & Sleepshirts,"[""rayon"", ""95% Rayon, 5% Spandex"", ""Imported"", ""Machine Wash""]","[""rayon"", ""95% Rayon, 5% Spandex"", ""Imported"", ""Machine Wash""]",[],True,False,[],5,5,5,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",B08VWZBYPY,2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2
public_0115,calibration,browsing,weak_success,4,I don't have an additional preference for other.,"[""I'm looking for Sleep & Lounge Nightgowns & Sleepshirts, but I'm still exploring."", ""For that, what matters is: rayon; 95% Rayon, 5% Spandex."", ""For that, what matters is: Imported; Machine Wash."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}]",Sleep & Lounge Nightgowns & Sleepshirts,"[""rayon"", ""95% Rayon, 5% Spandex"", ""Imported"", ""Machine Wash""]","[""rayon"", ""95% Rayon, 5% Spandex"", ""Imported"", ""Machine Wash""]",[],True,False,[],5,5,5,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",B08VWZBYPY,2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2
public_0115,calibration,browsing,weak_success,5,I don't have an additional preference for other.,"[""I'm looking for Sleep & Lounge Nightgowns & Sleepshirts, but I'm still exploring."", ""For that, what matters is: rayon; 95% Rayon, 5% Spandex."", ""For that, what matters is: Imported; Machine Wash."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}]",Sleep & Lounge Nightgowns & Sleepshirts,"[""rayon"", ""95% Rayon, 5% Spandex"", ""Imported"", ""Machine Wash""]","[""rayon"", ""95% Rayon, 5% Spandex"", ""Imported"", ""Machine Wash""]",[],True,False,[],5,5,5,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",B08VWZBYPY,2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2
public_0115,calibration,browsing,weak_success,6,I don't have an additional preference for other.,"[""I'm looking for Sleep & Lounge Nightgowns & Sleepshirts, but I'm still exploring."", ""For that, what matters is: rayon; 95% Rayon, 5% Spandex."", ""For that, what matters is: Imported; Machine Wash."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]","[{""after_turn"": 1, ""ask_attribute"": ""other""}, {""after_turn"": 2, ""ask_attribute"": ""other""}, {""after_turn"": 3, ""ask_attribute"": ""other""}, {""after_turn"": 4, ""ask_attribute"": ""other""}, {""after_turn"": 5, ""ask_attribute"": ""other""}]",Sleep & Lounge Nightgowns & Sleepshirts,"[""rayon"", ""95% Rayon, 5% Spandex"", ""Imported"", ""Machine Wash""]","[""rayon"", ""95% Rayon, 5% Spandex"", ""Imported"", ""Machine Wash""]",[],True,False,[],5,5,5,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",B08VWZBYPY,2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2,"[""B093SQWKKH"", ""B08VWZBYPY"", ""B0B5PNNHYQ"", ""B01N591VOO"", ""B01MRKYVL8"", ""B00TTQ62WG"", ""B07X7ND7T7"", ""B08L8394KH"", ""B09WYRRB9Q"", ""B08M43YMR9""]",2
