fixture_id,user_id,session_id,sequence_index,turn_index,buying_or_browsing_label,split,product_family,has_entangled_memory,memory_id,label,label_reason,origin_user_id,origin_session_id,origin_sequence_index,hard_negative_type,memory_text,query_scope,current_category,memory_scope,memory_source,memory_polarity,memory_confidence,raw_cosine,tangent_norm,rho,projected_norm,requested_local_k,actual_local_k,requested_rank,effective_rank,candidate_universe,projection_fallback_reason
u3_distractor_s5_final,u3_distractor,u3_distractor_s5,5,3,Buying,held_out,footwear,True,memory_60013ec74ecab24103477ccf4ea1d1c701b650c02c01a228d3e88314e9b32d10,RELEVANT_BUT_REDUNDANT,Breathability is explicitly stated in the current shoe request.,u3_distractor,u3_distractor_s3,3,none,style: breathable,footwear,shoes,,user,positive,1.0,0.5438652407492605,0.8391725686083579,0.2007097878854496,0.375954734164454,500,500,16,16,m0_full_catalogue,
u3_distractor_s5_final,u3_distractor,u3_distractor_s5,5,3,Buying,held_out,footwear,True,memory_b21cacfd6515e3243c20eae2eccb4090f3aa6c942be8083328d0d75857e2d3d9,CROSS_DOMAIN_DISTRACTOR,A hooded rain-jacket requirement is unrelated to shoes.,u3_distractor,u3_distractor_s4,4,easy_distractor,style: hooded,footwear,shoes,,user,positive,1.0,0.2865455554388649,0.958066618069032,0.06417722535565196,0.2427091666441003,500,500,16,16,m0_full_catalogue,
u3_distractor_s6_final,u3_distractor,u3_distractor_s6,6,4,Buying,development,apparel,True,memory_b09c3cec58a94c2a3c9806fef48fd2193851d85ad59c75925850ed69f3f7df30,SAME_CATEGORY_HARD_NEGATIVE,Office flannel styling is nearby clothing history but non-portable to eveningwear.,u3_distractor,u3_distractor_s1,1,contextual_requirement,style: flannel,apparel,clothing,,user,positive,1.0,0.310494019725142,0.9505753330036095,0.10065870019583514,0.30158671152685707,500,500,16,16,m0_full_catalogue,
u3_distractor_s6_final,u3_distractor,u3_distractor_s6,6,4,Buying,development,apparel,True,memory_7805ecfa0caf62337567e0a902e0816f8bac49099e51c8dbfb134bc2ef942e38,SAME_CATEGORY_HARD_NEGATIVE,Gym compression is episodic and should not steer an evening gown.,u3_distractor,u3_distractor_s2,2,contextual_requirement,fit: compression,apparel,clothing,a specific pair that,user,positive,1.0,0.2685500786849325,0.9632657241064463,0.05439069168454737,0.22465102283579372,500,500,16,16,m0_full_catalogue,
u3_distractor_s6_final,u3_distractor,u3_distractor_s6,6,4,Buying,development,apparel,True,memory_c1d37c87c62d3a32cc16284c92836d970d9156e3dec1c3479488612e70fcf87f,SAME_CATEGORY_HARD_NEGATIVE,A narrow underwear budget should not replace the current explicit under-$120 gown budget.,u3_distractor,u3_distractor_s3,3,nearby_non_portable,budget: at most 20,apparel,clothing,,user,positive,1.0,0.23136535458887858,0.9728669347325782,0.015651068922676092,0.12170977157782137,500,500,16,16,m0_full_catalogue,
u3_distractor_s6_final,u3_distractor,u3_distractor_s6,6,4,Buying,development,apparel,True,memory_60013ec74ecab24103477ccf4ea1d1c701b650c02c01a228d3e88314e9b32d10,USEFUL_ADDITIONAL_STEERING,The persistent breathable preference is unstated in the formal gown request and can discriminate among plausible gowns.,u3_distractor,u3_distractor_s3,3,none,style: breathable,apparel,clothing,,user,positive,1.0,0.29098506221611253,0.956727596323575,0.09482222453654382,0.2946072114394982,500,500,16,16,m0_full_catalogue,
u3_distractor_s6_final,u3_distractor,u3_distractor_s6,6,4,Buying,development,apparel,True,memory_b21cacfd6515e3243c20eae2eccb4090f3aa6c942be8083328d0d75857e2d3d9,SAME_CATEGORY_HARD_NEGATIVE,A hooded rainwear feature is clothing-near but conflicts with a formal gown.,u3_distractor,u3_distractor_s4,4,contextual_requirement,style: hooded,apparel,clothing,,user,positive,1.0,0.3168376084708786,0.9484797993939852,0.0989744498817559,0.2983936909578511,500,500,16,16,m0_full_catalogue,
u3_distractor_s6_final,u3_distractor,u3_distractor_s6,6,4,Buying,development,apparel,True,memory_b3f9906f63b20797ce908b10a12a987f81a62b5296129d55353cbd1ba7358899,SAME_CATEGORY_HARD_NEGATIVE,Rainy-hike context should not steer formal dinnerwear.,u3_distractor,u3_distractor_s4,4,contextual_requirement,use_case: hiking,apparel,clothing,,user,positive,1.0,0.15749384036903039,0.9875199695428011,0.045186088395442366,0.20991731494605848,500,500,16,16,m0_full_catalogue,
u3_distractor_s6_final,u3_distractor,u3_distractor_s6,6,4,Buying,development,apparel,True,memory_5cda589c37d453f61d2eb210aee4ab073a6ddbc8bf4629343d27619ea3cb94ab,CROSS_DOMAIN_DISTRACTOR,Shoe-sole history is unrelated to gown selection.,u3_distractor,u3_distractor_s5,5,easy_distractor,sole: rubber,apparel,clothing,shoes,user,positive,1.0,0.22345316444410612,0.9747146676335158,0.06361688702483079,0.24584631932874104,500,500,16,16,m0_full_catalogue,
u3_distractor_s7_final,u3_distractor,u3_distractor_s7,7,1,Buying,held_out,apparel,True,memory_b09c3cec58a94c2a3c9806fef48fd2193851d85ad59c75925850ed69f3f7df30,SAME_CATEGORY_HARD_NEGATIVE,Office-shirt flannel is work-context-adjacent but non-portable to cargo pants.,u3_distractor,u3_distractor_s1,1,nearby_non_portable,style: flannel,apparel,clothing,,user,positive,1.0,0.3905875735742409,0.9205657756887268,0.1635652683452916,0.37230628926331877,500,500,16,16,m0_full_catalogue,
u3_distractor_s7_final,u3_distractor,u3_distractor_s7,7,1,Buying,held_out,apparel,True,memory_7805ecfa0caf62337567e0a902e0816f8bac49099e51c8dbfb134bc2ef942e38,SAME_CATEGORY_HARD_NEGATIVE,Gym compression should not steer cargo work pants.,u3_distractor,u3_distractor_s2,2,contextual_requirement,fit: compression,apparel,clothing,a specific pair that,user,positive,1.0,0.39078357141640535,0.920482590987488,0.1776848219738868,0.38800806023804474,500,500,16,16,m0_full_catalogue,
u3_distractor_s7_final,u3_distractor,u3_distractor_s7,7,1,Buying,held_out,apparel,True,memory_60013ec74ecab24103477ccf4ea1d1c701b650c02c01a228d3e88314e9b32d10,RELEVANT_BUT_REDUNDANT,The current message already states the usual breathable preference before prioritising storage.,u3_distractor,u3_distractor_s3,3,none,style: breathable,apparel,clothing,,user,positive,1.0,0.44610490082927845,0.8949806799345448,0.1322712025166796,0.32549649313620505,500,500,16,16,m0_full_catalogue,
u3_distractor_s7_final,u3_distractor,u3_distractor_s7,7,1,Buying,held_out,apparel,True,memory_b21cacfd6515e3243c20eae2eccb4090f3aa6c942be8083328d0d75857e2d3d9,SAME_CATEGORY_HARD_NEGATIVE,A rain-jacket hood is an episodic clothing feature.,u3_distractor,u3_distractor_s4,4,contextual_requirement,style: hooded,apparel,clothing,,user,positive,1.0,0.36055936680904443,0.9327362665867888,0.21711726749465887,0.43461633789515847,500,500,16,16,m0_full_catalogue,
u3_distractor_s7_final,u3_distractor,u3_distractor_s7,7,1,Buying,held_out,apparel,True,memory_15efd52c6253dddd3462efc0c31635c7dbf46b6691aa6dd12f4cd8691f887452,USEFUL_ADDITIONAL_STEERING,The cargo-pants request has no price constraint; the established budget adds legitimate discrimination.,u3_distractor,u3_distractor_s5,5,none,budget: at most 120,apparel,clothing,shoes,user,positive,1.0,0.22772725162399465,0.9737249605857815,0.016534491911003247,0.12520790017994254,500,500,16,16,m0_full_catalogue,
u3_distractor_s7_final,u3_distractor,u3_distractor_s7,7,1,Buying,held_out,apparel,True,memory_e720f6f085766c182bf0013e35b20eb1a6518e875716d87d2094656e86b2e7a5,SAME_CATEGORY_HARD_NEGATIVE,Dressy eveningwear style should not carry to work cargo pants.,u3_distractor,u3_distractor_s6,6,contextual_requirement,style: dressy,apparel,clothing,,user,positive,1.0,0.4073909995450215,0.9132538384752117,0.13679004667817207,0.33776819866096575,500,500,16,16,m0_full_catalogue,
u3_distractor_s8_final,u3_distractor,u3_distractor_s8,8,8,Buying,development,footwear,True,memory_7805ecfa0caf62337567e0a902e0816f8bac49099e51c8dbfb134bc2ef942e38,CROSS_DOMAIN_DISTRACTOR,Compression-legging fit is a different product family.,u3_distractor,u3_distractor_s2,2,easy_distractor,fit: compression,footwear,something waterproof and insulated,a specific pair that,user,positive,1.0,0.22009165600105945,0.9754791965791538,0.06561042412992049,0.2498644306974274,500,500,16,16,m0_full_catalogue,
u3_distractor_s8_final,u3_distractor,u3_distractor_s8,8,8,Buying,development,footwear,True,memory_b21cacfd6515e3243c20eae2eccb4090f3aa6c942be8083328d0d75857e2d3d9,CROSS_DOMAIN_DISTRACTOR,A jacket hood does not discriminate among boots.,u3_distractor,u3_distractor_s4,4,easy_distractor,style: hooded,footwear,something waterproof and insulated,,user,positive,1.0,0.32560074873901734,0.9455073518596202,0.1749707354592157,0.3955010320942562,500,500,16,16,m0_full_catalogue,
u3_distractor_s8_final,u3_distractor,u3_distractor_s8,8,8,Buying,development,footwear,True,memory_15efd52c6253dddd3462efc0c31635c7dbf46b6691aa6dd12f4cd8691f887452,USEFUL_ADDITIONAL_STEERING,"The winter-boot request omits price, so the established budget adds legitimate selection information.",u3_distractor,u3_distractor_s5,5,none,budget: at most 120,footwear,something waterproof and insulated,shoes,user,positive,1.0,0.15521241566465696,0.9878811193780056,0.01815833147265897,0.1331198002400284,500,500,16,16,m0_full_catalogue,
u3_distractor_s8_final,u3_distractor,u3_distractor_s8,8,8,Buying,development,footwear,True,memory_c967c109733561ea2882f5d74bc12dd5f16dfa6ecb36b827ee5bf92872afae18,USEFUL_ADDITIONAL_STEERING,Breathability is an unstated portable footwear comfort preference compatible with comparing insulated boots.,u3_distractor,u3_distractor_s5,5,none,material: breathable,footwear,something waterproof and insulated,shoes,user,positive,1.0,0.3119354837460621,0.9501032859537485,0.1261112753519076,0.33740210003189663,500,500,16,16,m0_full_catalogue,
u3_distractor_s8_final,u3_distractor,u3_distractor_s8,8,8,Buying,development,footwear,True,memory_5cda589c37d453f61d2eb210aee4ab073a6ddbc8bf4629343d27619ea3cb94ab,RELEVANT_BUT_REDUNDANT,Rubber sole is already explicit in the current boot state.,u3_distractor,u3_distractor_s5,5,none,sole: rubber,footwear,something waterproof and insulated,shoes,user,positive,1.0,0.383505947270324,0.9235384065691538,0.20029193434728998,0.4133202599182311,500,500,16,16,m0_full_catalogue,
u3_distractor_s8_final,u3_distractor,u3_distractor_s8,8,8,Buying,development,footwear,True,memory_e720f6f085766c182bf0013e35b20eb1a6518e875716d87d2094656e86b2e7a5,CROSS_DOMAIN_DISTRACTOR,Evening-gown style is unrelated to winter boots.,u3_distractor,u3_distractor_s6,6,easy_distractor,style: dressy,footwear,something waterproof and insulated,,user,positive,1.0,0.2766179541920631,0.9609799724336598,0.08370911175557566,0.2780357913199553,500,500,16,16,m0_full_catalogue,
u3_distractor_s9_final,u3_distractor,u3_distractor_s9,9,1,Buying,held_out,apparel,True,memory_b09c3cec58a94c2a3c9806fef48fd2193851d85ad59c75925850ed69f3f7df30,SAME_CATEGORY_HARD_NEGATIVE,Office-shirt flannel styling is apparel-near but not useful for the current tee.,u3_distractor,u3_distractor_s1,1,nearby_non_portable,style: flannel,apparel,clothing,,user,positive,1.0,0.38376900943635583,0.9234291241867122,0.13263476455583204,0.33630417254321954,500,500,16,16,m0_full_catalogue,
u3_distractor_s9_final,u3_distractor,u3_distractor_s9,9,1,Buying,held_out,apparel,True,memory_568314a9bdc9198abf7f81f36709b569a00155c27514a8d5cdb475adadcbc6af,SAME_CATEGORY_HARD_NEGATIVE,Secure pockets were episodic gym-legging history.,u3_distractor,u3_distractor_s2,2,contextual_requirement,feature: secure pockets,apparel,clothing,a specific pair that,user,positive,1.0,0.22961639602425649,0.9732812084268514,0.05887501154610114,0.23615864226658465,500,500,16,16,m0_full_catalogue,
u3_distractor_s9_final,u3_distractor,u3_distractor_s9,9,1,Buying,held_out,apparel,True,memory_7805ecfa0caf62337567e0a902e0816f8bac49099e51c8dbfb134bc2ef942e38,SAME_CATEGORY_HARD_NEGATIVE,Compression was a gym-legging requirement and should not steer a casual tee.,u3_distractor,u3_distractor_s2,2,contextual_requirement,fit: compression,apparel,clothing,a specific pair that,user,positive,1.0,0.35964166957880306,0.933090493737114,0.08537924247082346,0.27264649310633543,500,500,16,16,m0_full_catalogue,
u3_distractor_s9_final,u3_distractor,u3_distractor_s9,9,1,Buying,held_out,apparel,True,memory_b21cacfd6515e3243c20eae2eccb4090f3aa6c942be8083328d0d75857e2d3d9,SAME_CATEGORY_HARD_NEGATIVE,A hooded rainwear requirement is clothing-near but non-portable to a short-sleeve tee.,u3_distractor,u3_distractor_s4,4,contextual_requirement,style: hooded,apparel,clothing,,user,positive,1.0,0.37073599822165126,0.9287382944740655,0.08183983065200615,0.26569031067086973,500,500,16,16,m0_full_catalogue,
u3_distractor_s9_final,u3_distractor,u3_distractor_s9,9,1,Buying,held_out,apparel,True,memory_b3f9906f63b20797ce908b10a12a987f81a62b5296129d55353cbd1ba7358899,SAME_CATEGORY_HARD_NEGATIVE,Rainy-hike context should not steer the casual tee.,u3_distractor,u3_distractor_s4,4,contextual_requirement,use_case: hiking,apparel,clothing,,user,positive,1.0,0.1313964214950945,0.9913299049349231,0.0492747892559243,0.22005467399554074,500,500,16,16,m0_full_catalogue,
u3_distractor_s9_final,u3_distractor,u3_distractor_s9,9,1,Buying,held_out,apparel,True,memory_15efd52c6253dddd3462efc0c31635c7dbf46b6691aa6dd12f4cd8691f887452,USEFUL_ADDITIONAL_STEERING,"The casual tee state has no price constraint, so the stable budget is additional and target-independent.",u3_distractor,u3_distractor_s5,5,none,budget: at most 120,apparel,clothing,shoes,user,positive,1.0,0.1440299618402416,0.9895733272942933,0.016481188902011376,0.12704051677560244,500,500,16,16,m0_full_catalogue,
u3_distractor_s9_final,u3_distractor,u3_distractor_s9,9,1,Buying,held_out,apparel,True,memory_c967c109733561ea2882f5d74bc12dd5f16dfa6ecb36b827ee5bf92872afae18,USEFUL_ADDITIONAL_STEERING,Breathability is a persistent unstated preference that can discriminate among rayon/spandex tees.,u3_distractor,u3_distractor_s5,5,none,material: breathable,apparel,clothing,shoes,user,positive,1.0,0.3004292105303357,0.9538041148265819,0.09013352205354576,0.2863534138288421,500,500,16,16,m0_full_catalogue,
u3_distractor_s9_final,u3_distractor,u3_distractor_s9,9,1,Buying,held_out,apparel,True,memory_e720f6f085766c182bf0013e35b20eb1a6518e875716d87d2094656e86b2e7a5,SAME_CATEGORY_HARD_NEGATIVE,Formal eveningwear style should not steer casual apparel.,u3_distractor,u3_distractor_s6,6,contextual_requirement,style: dressy,apparel,clothing,,user,positive,1.0,0.4120421869717398,0.9111647689389366,0.15243075068925263,0.355740421922582,500,500,16,16,m0_full_catalogue,
u3_distractor_s9_final,u3_distractor,u3_distractor_s9,9,1,Buying,held_out,apparel,True,memory_14a5f960e539d759c2ad1507c497d7abc25169da178c9a6c1f20215b1cb094b6,SAME_CATEGORY_HARD_NEGATIVE,Cargo storage was a one-off work requirement.,u3_distractor,u3_distractor_s7,7,contextual_requirement,pockets: lots,apparel,clothing,,user,positive,1.0,0.25989159831321995,0.9656377981035126,0.056369576803785126,0.22926441242133241,500,500,16,16,m0_full_catalogue,
u3_distractor_s9_final,u3_distractor,u3_distractor_s9,9,1,Buying,held_out,apparel,True,memory_cbf0b3a88f8a66317a98692e948dacc8ffedefe382aa7027f8ea11cf17ec2d12,CROSS_DOMAIN_DISTRACTOR,Recent winter-boot insulation is semantically strong but should not steer a warm-weather-style tee.,u3_distractor,u3_distractor_s8,8,nearby_non_portable,insulation: insulated,apparel,clothing,something waterproof and insulated,user,positive,1.0,0.18154733864497197,0.9833822063831174,0.023259449556689873,0.14997610291740782,500,500,16,16,m0_full_catalogue,
u4_negative_s2_final,u4_negative,u4_negative_s2,2,1,Buying,development,footwear,False,memory_f680ea67ad5b981c287875f1df9e2cc23321b330361800aceb5469db6a871995,RELEVANT_BUT_REDUNDANT,Cotton is explicit in the slipper request.,u4_negative,u4_negative_s0,0,none,material: cotton,footwear,slippers,,user,positive,1.0,0.521567966755979,0.8532097374350773,0.1528195307166695,0.33353793614469407,500,500,16,16,m0_full_catalogue,
u4_negative_s2_final,u4_negative,u4_negative_s2,2,1,Buying,development,footwear,False,memory_b561c910b756ce0c81f46b1fba2cadda6e4f31150474d3c2cd62277ffcc5d76c,CROSS_DOMAIN_DISTRACTOR,Nightgown use is unrelated to slippers.,u4_negative,u4_negative_s0,0,easy_distractor,use_case: nightgown,footwear,slippers,,user,positive,1.0,0.3747306563169295,0.9271337202455122,0.23321544616547005,0.44773498946605395,500,500,16,16,m0_full_catalogue,
u4_negative_s2_final,u4_negative,u4_negative_s2,2,1,Buying,development,footwear,False,memory_ae00bb499df641878e972ef842249e8c378a5e54482b21fd0a439fb132b4b1cc,USEFUL_ADDITIONAL_STEERING,"Avoiding wool can legitimately discriminate among slippers, but negative-polarity memories are excluded from the primary task.",u4_negative,u4_negative_s0,0,none,avoid: wool,footwear,slippers,,user,negative,1.0,0.3221071443822735,0.9467032204117072,0.08166899450137421,0.27054683719052364,500,500,16,16,m0_full_catalogue,
u4_negative_s2_final,u4_negative,u4_negative_s2,2,1,Buying,development,footwear,False,memory_a5546292009666c457e5a0e30b9fc8d8cc5293dbe20f23df122cf345da955526,RELEVANT_BUT_REDUNDANT,Cotton composition is already explicit and the exact underwear blend is not portable.,u4_negative,u4_negative_s1,1,none,"material: 95% cotton, 5% spandex",footwear,slippers,,user,positive,1.0,0.5041375489793833,0.8636233737625794,0.1370267016422773,0.3196884844808297,500,500,16,16,m0_full_catalogue,
u4_negative_s2_final,u4_negative,u4_negative_s2,2,1,Buying,development,footwear,False,memory_9e5c85799cef1d2e551c886a777dcdc0d18865adb944de3dc27b6253ae9fa139,USEFUL_ADDITIONAL_STEERING,The reinforced negative preference is relevant but analyzed only in the negative-polarity stratum.,u4_negative,u4_negative_s1,1,none,avoid: wool,footwear,slippers,,user,negative,1.0,0.3221071443822735,0.9467032204117072,0.08166899450137421,0.27054683719052364,500,500,16,16,m0_full_catalogue,
u4_negative_s5_final,u4_negative,u4_negative_s5,5,1,Buying,held_out,swimwear,False,memory_ae00bb499df641878e972ef842249e8c378a5e54482b21fd0a439fb132b4b1cc,IRRELEVANT,"Valid negative preference, but wool is not a plausible discriminator for this nylon/spandex bikini state; excluded from primary by polarity.",u4_negative,u4_negative_s0,0,none,avoid: wool,swimwear,clothing,,user,negative,1.0,0.2490678314857561,0.9684860429138786,0.042608569678687626,0.19991337288733296,500,500,16,16,m0_full_catalogue,
u4_negative_s5_final,u4_negative,u4_negative_s5,5,1,Buying,held_out,swimwear,False,memory_a5546292009666c457e5a0e30b9fc8d8cc5293dbe20f23df122cf345da955526,SAME_CATEGORY_HARD_NEGATIVE,Underwear composition is apparel-near but conflicts with the explicit nylon/spandex swimwear request.,u4_negative,u4_negative_s1,1,same_category,"material: 95% cotton, 5% spandex",swimwear,clothing,,user,positive,1.0,0.4343469400849877,0.9007456553538341,0.18669054873704155,0.38919149836183087,500,500,16,16,m0_full_catalogue,
u4_negative_s5_final,u4_negative,u4_negative_s5,5,1,Buying,held_out,swimwear,False,memory_7cb08ad41cbbc79a206b4087a0bbc9147f3b389d6fc8f4e351b5fbc06201ff6e,CROSS_DOMAIN_DISTRACTOR,Slipper history is a different product family.,u4_negative,u4_negative_s2,2,easy_distractor,category: slippers,swimwear,clothing,slippers,user,positive,1.0,0.24919303259270414,0.9684538360227872,0.10995950156225229,0.3211406686732732,500,500,16,16,m0_full_catalogue,
u4_negative_s5_final,u4_negative,u4_negative_s5,5,1,Buying,held_out,swimwear,False,memory_bbb10b14db0c894d3719c9be5220623694320e638cae9abe0afe4bc1433c5337,USEFUL_ADDITIONAL_STEERING,"Avoiding polyester may discriminate among synthetic swimwear, but remains a separate negative-polarity analysis.",u4_negative,u4_negative_s3,3,none,avoid: polyester,swimwear,clothing,,user,negative,1.0,0.3569340128673218,0.934129600461537,0.06416970597381809,0.23663128454015503,500,500,16,16,m0_full_catalogue,
u4_negative_s5_final,u4_negative,u4_negative_s5,5,1,Buying,held_out,swimwear,False,memory_7c927b8a2b93778ecc637768bf66e94062a716e3302cc70c6ee978d59f883b9f,SAME_CATEGORY_HARD_NEGATIVE,Cotton underwear history should not override the current nylon bikini request.,u4_negative,u4_negative_s4,4,same_category,material: cotton,swimwear,clothing,,user,positive,1.0,0.3383506416725098,0.9410201077978093,0.10013856476496127,0.29778278499562993,500,500,16,16,m0_full_catalogue,
u4_negative_s8_final,u4_negative,u4_negative_s8,8,1,Buying,development,jewellery_accessories,False,memory_ae00bb499df641878e972ef842249e8c378a5e54482b21fd0a439fb132b4b1cc,USEFUL_ADDITIONAL_STEERING,A no-wool preference could affect watch straps but is kept in the separate negative-polarity analysis.,u4_negative,u4_negative_s0,0,none,avoid: wool,jewellery_accessories,watches,,user,negative,1.0,0.2871675971923715,0.9578803532397769,0.029101646602141193,0.16340677141846824,500,500,16,16,m0_full_catalogue,
u4_negative_s8_final,u4_negative,u4_negative_s8,8,1,Buying,development,jewellery_accessories,False,memory_bbb10b14db0c894d3719c9be5220623694320e638cae9abe0afe4bc1433c5337,IRRELEVANT,Polyester-heavy clothing avoidance has little bearing on a leather-band watch and is excluded from primary by polarity.,u4_negative,u4_negative_s3,3,none,avoid: polyester,jewellery_accessories,watches,,user,negative,1.0,0.28499650014551237,0.9585285571670826,0.028675445213453776,0.16231555583963297,500,500,16,16,m0_full_catalogue,
u4_negative_s8_final,u4_negative,u4_negative_s8,8,1,Buying,development,jewellery_accessories,False,memory_1c644c863ab9f04e6b8b7745ddad8089aebe77d3108f977d75e0a5c836efa4ad,SAME_CATEGORY_HARD_NEGATIVE,A black wallet preference is accessory-near but not established as portable to watches.,u4_negative,u4_negative_s6,6,nearby_non_portable,color: black,jewellery_accessories,watches,,user,positive,1.0,0.32027355808731955,0.9473251015306671,0.13761028319446267,0.35141839572476363,500,500,16,16,m0_full_catalogue,
u4_negative_s8_final,u4_negative,u4_negative_s8,8,1,Buying,development,jewellery_accessories,False,memory_cae1839185cd53eb267b2691069cac20ba711917c82a0c16f554e1fa335c5467,SAME_CATEGORY_HARD_NEGATIVE,Minimal wallet style is nearby but not a demonstrated persistent watch preference.,u4_negative,u4_negative_s6,6,nearby_non_portable,style: minimalistic,jewellery_accessories,watches,,user,positive,1.0,0.3065636706568903,0.9518501540859118,0.07525478817824932,0.26111730562740937,500,500,16,16,m0_full_catalogue,
u4_negative_s8_final,u4_negative,u4_negative_s8,8,1,Buying,development,jewellery_accessories,False,memory_f339c0c6d3caa1ee26f4e37c1db5a9cac37965c10bab06bfc673f0cc5ca11de2,USEFUL_ADDITIONAL_STEERING,"Avoiding neon can discriminate among watch aesthetics, but negative steering is not supported in this phase.",u4_negative,u4_negative_s6,6,none,avoid: neon,jewellery_accessories,watches,,user,negative,1.0,0.16578998473025688,0.9861610826650693,0.033232277689264865,0.17977442820017267,500,500,16,16,m0_full_catalogue,
u4_negative_s8_final,u4_negative,u4_negative_s8,8,1,Buying,development,jewellery_accessories,False,memory_2d4757e5165dba298cd7e2fa06eaba4a57b4c8cc3a92a9f43d5215eb6d7187cf,CROSS_DOMAIN_DISTRACTOR,Crossbody bag style is unrelated to watches.,u4_negative,u4_negative_s7,7,easy_distractor,style: crossbody,jewellery_accessories,watches,,user,positive,1.0,0.37398832706858354,0.9274334106643141,0.06254964189812821,0.23195041484753556,500,500,16,16,m0_full_catalogue,
u4_negative_s9_final,u4_negative,u4_negative_s9,9,3,Buying,held_out,apparel,False,memory_ae00bb499df641878e972ef842249e8c378a5e54482b21fd0a439fb132b4b1cc,USEFUL_ADDITIONAL_STEERING,Avoiding wool can legitimately constrain T-shirt blends but is analyzed separately due to negative polarity.,u4_negative,u4_negative_s0,0,none,avoid: wool,apparel,clothing,,user,negative,1.0,0.22983379026555978,0.9732298951697728,0.06594096278509473,0.24991543830917948,500,500,16,16,m0_full_catalogue,
u4_negative_s9_final,u4_negative,u4_negative_s9,9,3,Buying,held_out,apparel,False,memory_bbb10b14db0c894d3719c9be5220623694320e638cae9abe0afe4bc1433c5337,USEFUL_ADDITIONAL_STEERING,Avoiding polyester-heavy clothing is relevant to T-shirts but excluded from primary projection evidence.,u4_negative,u4_negative_s3,3,none,avoid: polyester,apparel,clothing,,user,negative,1.0,0.24201928797477976,0.970271438437812,0.07902657639879668,0.2727594672900263,500,500,16,16,m0_full_catalogue,
u4_negative_s9_final,u4_negative,u4_negative_s9,9,3,Buying,held_out,apparel,False,memory_1c644c863ab9f04e6b8b7745ddad8089aebe77d3108f977d75e0a5c836efa4ad,RELEVANT_BUT_REDUNDANT,Black is already explicit in the current T-shirt state.,u4_negative,u4_negative_s6,6,none,color: black,apparel,clothing,,user,positive,1.0,0.3998640312750181,0.9165744686017017,0.21825141134416615,0.42819963097788033,500,500,16,16,m0_full_catalogue,
u4_negative_s9_final,u4_negative,u4_negative_s9,9,3,Buying,held_out,apparel,False,memory_cae1839185cd53eb267b2691069cac20ba711917c82a0c16f554e1fa335c5467,SAME_CATEGORY_HARD_NEGATIVE,Minimal wallet history conflicts with the current distressed band-shirt style.,u4_negative,u4_negative_s6,6,override_conflict,style: minimalistic,apparel,clothing,,user,positive,1.0,0.26039619995936275,0.9655018482875752,0.07468368069468471,0.2638553889426575,500,500,16,16,m0_full_catalogue,
u4_negative_s9_final,u4_negative,u4_negative_s9,9,3,Buying,held_out,apparel,False,memory_f339c0c6d3caa1ee26f4e37c1db5a9cac37965c10bab06bfc673f0cc5ca11de2,USEFUL_ADDITIONAL_STEERING,The no-neon preference can refine red/black choices but remains a separate negative-polarity diagnostic.,u4_negative,u4_negative_s6,6,none,avoid: neon,apparel,clothing,,user,negative,1.0,0.18898405127034332,0.9819801568083993,0.03769503709832555,0.19065350847688553,500,500,16,16,m0_full_catalogue,
u4_negative_s9_final,u4_negative,u4_negative_s9,9,3,Buying,held_out,apparel,False,memory_563e57974ddab5ac807d9c153a1681f96b1d0f7ec1ffc5e488fcdcccfa5f32d5,CROSS_DOMAIN_DISTRACTOR,Bag leather is unrelated to a cotton T-shirt.,u4_negative,u4_negative_s7,7,easy_distractor,material: soft leather,apparel,clothing,,user,positive,1.0,0.2770279599750694,0.9608618576007955,0.11629837206811851,0.32767836960684604,500,500,16,16,m0_full_catalogue,
